,wordCount,label
3658,124,crude
3659,115,crude
3660,616,crude
3661,104,crude
3662,92,crude
3663,193,crude
3664,472,crude
3665,122,crude
3666,835,crude
3667,93,crude
3668,531,crude
3669,206,crude
3670,95,crude
3671,473,crude
3672,328,crude
3673,95,crude
3674,107,crude
3675,121,crude
3676,473,crude
3677,870,crude
3678,535,crude
3679,124,crude
3680,34,crude
3681,28,crude
3682,55,crude
3683,203,crude
3684,87,crude
3685,113,crude
3686,178,crude
3687,332,crude
3688,95,crude
3689,34,crude
3690,213,crude
3691,140,crude
3692,236,crude
3693,203,crude
3694,353,crude
3695,115,crude
3696,115,crude
3697,183,crude
3698,124,crude
3699,125,crude
3700,290,crude
3701,619,crude
3702,692,crude
3703,270,crude
3704,364,crude
3705,121,crude
3706,125,crude
3707,926,crude
3708,98,crude
3709,505,crude
3710,284,crude
3711,32,crude
3712,44,crude
3713,160,crude
3714,84,crude
3715,275,crude
3716,576,crude
3717,249,crude
3718,226,crude
3719,227,crude
3720,227,crude
3721,226,crude
3722,130,crude
3723,78,crude
3724,578,crude
3725,651,crude
3726,405,crude
3727,352,crude
3728,122,crude
3729,432,crude
3730,242,crude
3731,311,crude
3732,92,crude
3733,402,crude
3734,217,crude
3735,10,crude
3736,88,crude
3737,38,crude
3738,34,crude
3739,126,crude
3740,103,crude
3741,68,crude
3742,134,crude
3743,32,crude
3744,157,crude
3745,252,crude
3746,34,crude
3747,109,crude
3748,38,crude
3749,128,crude
3750,333,crude
3751,110,crude
3752,109,crude
3753,268,crude
3754,28,crude
3755,145,crude
3756,166,crude
3757,322,crude
3758,145,crude
3759,166,crude
3760,66,crude
3761,28,crude
3762,102,crude
3763,205,crude
3764,175,crude
3765,420,crude
3766,442,crude
3767,234,crude
3768,304,crude
3769,232,crude
3770,161,crude
3771,427,crude
3772,34,crude
3773,301,crude
3774,239,crude
3775,231,crude
3776,174,crude
3777,142,crude
3778,379,crude
3779,300,crude
3780,26,crude
3781,720,crude
3782,687,crude
3783,421,crude
3784,321,crude
3785,358,crude
3786,719,crude
3787,172,crude
3788,120,crude
3789,509,crude
3790,52,crude
3791,148,crude
3792,256,crude
3793,351,crude
3794,219,crude
3795,95,crude
3796,270,crude
3797,389,crude
3798,649,crude
3799,120,crude
3800,280,crude
3801,360,crude
3802,28,crude
3803,300,crude
3804,111,crude
3805,292,crude
3806,486,crude
3807,233,crude
3808,511,crude
3809,161,crude
3810,121,crude
3811,48,crude
3812,205,crude
3813,213,crude
3814,179,crude
3815,126,crude
3816,299,crude
3817,134,crude
3818,161,crude
3819,353,crude
3820,128,crude
3821,943,crude
3822,820,crude
3823,509,crude
3824,154,crude
3825,228,crude
3826,221,crude
3827,46,crude
3828,767,crude
3829,280,crude
3830,136,crude
3831,120,crude
3832,827,crude
3833,330,crude
3834,178,crude
3835,77,crude
3836,178,crude
3837,269,crude
3838,34,crude
3839,388,crude
3840,266,crude
3841,397,crude
3842,350,crude
3843,186,crude
3844,30,crude
3845,172,crude
3846,172,crude
3847,65,crude
3848,120,crude
3849,162,crude
3850,664,crude
3851,101,crude
3852,119,crude
3853,439,crude
3854,477,crude
3855,687,crude
3856,95,crude
3857,369,crude
3858,441,crude
3859,316,crude
3860,293,crude
3861,321,crude
3862,128,crude
3863,400,crude
3864,164,crude
3865,670,crude
3866,138,crude
3867,207,crude
3868,24,crude
3869,208,crude
3870,604,crude
3871,367,crude
3872,236,crude
3873,130,crude
3874,267,crude
3875,164,crude
3876,403,crude
3877,358,crude
3878,306,crude
3879,134,crude
3880,296,crude
3881,452,crude
3882,134,crude
3883,375,crude
3884,279,crude
3885,268,crude
3886,275,crude
3887,312,crude
3888,26,crude
3889,396,crude
3890,811,crude
3891,164,crude
3892,215,crude
3893,418,crude
3894,137,crude
3895,150,crude
3896,420,crude
3897,408,crude
3898,144,crude
3899,48,crude
3900,213,crude
3901,244,crude
3902,248,crude
3903,350,crude
3904,318,crude
3905,638,crude
3906,207,crude
3907,110,crude
3908,693,crude
3909,377,crude
3910,100,crude
3911,279,crude
3912,107,crude
3913,438,crude
3914,48,crude
3915,447,crude
3916,435,crude
3917,539,crude
3918,222,crude
3919,119,crude
3920,119,crude
3921,147,crude
3922,186,crude
3923,144,crude
3924,416,crude
3925,683,dfl
3926,946,dfl
3927,665,dfl
3928,115,dlr
3929,517,dlr
3930,240,dlr
3931,117,dlr
3932,887,dlr
3933,99,dlr
3934,662,dlr
3935,934,dlr
3936,87,dlr
3937,501,dlr
3938,26,dlr
3939,112,dlr
3940,699,dlr
3941,28,dlr
3942,38,dlr
3943,291,dlr
3944,64,dlr
3945,32,dlr
3946,112,dlr
3947,112,dlr
3948,811,dlr
3949,24,dlr
3950,70,dlr
3951,106,dlr
3952,32,dlr
3953,22,dlr
3954,235,dlr
3955,793,dlr
3956,18,dlr
3957,57,dlr
3958,217,dlr
3959,32,dlr
3960,70,dlr
3961,22,dlr
3962,57,dlr
3963,714,dlr
3964,246,dlr
3965,36,dlr
3966,818,dlr
3967,177,dlr
3968,22,dlr
3969,32,dlr
3970,791,dlr
3971,566,dlr
3972,24,dlr
3973,193,dlr
3974,26,dlr
3975,111,dlr
3976,20,dlr
3977,18,dlr
3978,146,dlr
3979,111,dlr
3980,16,dlr
3981,346,dlr
3982,126,dlr
3983,701,dlr
3984,30,dlr
3985,34,dlr
3986,22,dlr
3987,26,dlr
3988,108,dlr
3989,26,dlr
3990,26,dlr
3991,148,dlr
3992,109,dlr
3993,26,dlr
3994,26,dlr
3995,192,dlr
3996,858,dlr
3997,316,dlr
3998,18,dlr
3999,113,dlr
4000,176,dlr
4001,192,dlr
4002,113,dlr
4003,148,dlr
4004,104,dlr
4005,94,dlr
4006,230,dlr
4007,359,dlr
4008,22,dlr
4009,220,dlr
4010,24,dlr
4011,110,dlr
4012,347,dlr
4013,26,dlr
4014,28,dlr
4015,89,dlr
4016,96,dlr
4017,96,dlr
4018,80,dlr
4019,107,dlr
4020,938,dlr
4021,233,dlr
4022,547,dlr
4023,342,dlr
4024,229,dlr
4025,99,dlr
4026,99,dlr
4027,77,dlr
4028,347,dlr
4029,92,dlr
4030,77,dlr
4031,77,dlr
4032,35,dlr
4033,80,dlr
4034,627,dlr
4035,77,dlr
4036,30,dlr
4037,20,dlr
4038,208,dlr
4039,309,dlr
4040,80,dlr
4041,102,dlr
4042,730,dlr
4043,517,dlr
4044,32,dlr
4045,115,dlr
4046,32,dlr
4047,141,dlr
4048,769,dlr
4049,32,dlr
4050,294,dlr
4051,28,dlr
4052,771,dlr
4053,119,dlr
4054,36,dlr
4055,169,dlr
4056,763,dlr
4057,691,dlr
4058,870,dlr
4059,80,dlr
4060,585,dlr
4061,253,dlr
4062,36,dlr
4063,564,dlr
4064,125,dlr
4065,111,dlr
4066,20,dlr
4067,199,dlr
4068,810,dlr
4069,678,dlr
4070,622,dlr
4071,323,dlr
4072,323,dlr
4073,24,dlr
4074,30,dlr
4075,104,dlr
4076,611,dlr
4077,104,dlr
4078,611,dlr
4079,806,dlr
4080,138,dlr
4081,139,dlr
4082,933,dlr
4083,24,dlr
4084,176,dlr
4085,79,dlr
4086,30,dlr
4087,120,dlr
4088,26,dlr
4089,131,dlr
4090,28,dlr
4091,206,dlr
4092,447,dlr
4093,120,dlr
4094,206,dlr
4095,203,dlr
4096,16,dlr
4097,367,dlr
4098,28,dlr
4099,110,dlr
4100,20,dlr
4101,254,dlr
4102,453,dlr
4103,683,dmk
4104,307,dmk
4105,32,dmk
4106,791,dmk
4107,251,dmk
4108,176,dmk
4109,110,dmk
4110,80,dmk
4111,107,dmk
4112,77,dmk
4113,118,dmk
4114,77,dmk
4115,80,dmk
4116,80,dmk
4117,137,earn
4118,169,earn
4119,227,earn
4120,242,earn
4121,122,earn
4122,76,earn
4123,34,earn
4124,106,earn
4125,284,earn
4126,127,earn
4127,129,earn
4128,168,earn
4129,32,earn
4130,67,earn
4131,20,earn
4132,99,earn
4133,36,earn
4134,78,earn
4135,26,earn
4136,76,earn
4137,34,earn
4138,68,earn
4139,58,earn
4140,68,earn
4141,205,earn
4142,64,earn
4143,115,earn
4144,238,earn
4145,37,earn
4146,223,earn
4147,40,earn
4148,74,earn
4149,108,earn
4150,40,earn
4151,107,earn
4152,41,earn
4153,36,earn
4154,27,earn
4155,40,earn
4156,228,earn
4157,46,earn
4158,131,earn
4159,30,earn
4160,122,earn
4161,91,earn
4162,53,earn
4163,24,earn
4164,39,earn
4165,177,earn
4166,112,earn
4167,52,earn
4168,999,earn
4169,236,earn
4170,50,earn
4171,28,earn
4172,22,earn
4173,23,earn
4174,24,earn
4175,51,earn
4176,25,earn
4177,85,earn
4178,130,earn
4179,146,earn
4180,556,earn
4181,76,earn
4182,164,earn
4183,36,earn
4184,250,earn
4185,23,earn
4186,49,earn
4187,271,earn
4188,69,earn
4189,95,earn
4190,77,earn
4191,83,earn
4192,40,earn
4193,144,earn
4194,39,earn
4195,40,earn
4196,24,earn
4197,117,earn
4198,26,earn
4199,53,earn
4200,73,earn
4201,20,earn
4202,73,earn
4203,226,earn
4204,110,earn
4205,158,earn
4206,664,earn
4207,33,earn
4208,123,earn
4209,34,earn
4210,33,earn
4211,113,earn
4212,507,earn
4213,93,earn
4214,30,earn
4215,234,earn
4216,301,earn
4217,116,earn
4218,348,earn
4219,240,earn
4220,30,earn
4221,49,earn
4222,136,earn
4223,31,earn
4224,70,earn
4225,360,earn
4226,32,earn
4227,197,earn
4228,119,earn
4229,46,earn
4230,75,earn
4231,28,earn
4232,136,earn
4233,43,earn
4234,101,earn
4235,26,earn
4236,25,earn
4237,108,earn
4238,77,earn
4239,127,earn
4240,198,earn
4241,71,earn
4242,58,earn
4243,138,earn
4244,362,earn
4245,134,earn
4246,83,earn
4247,37,earn
4248,257,earn
4249,68,earn
4250,69,earn
4251,71,earn
4252,56,earn
4253,38,earn
4254,215,earn
4255,36,earn
4256,119,earn
4257,245,earn
4258,90,earn
4259,127,earn
4260,99,earn
4261,97,earn
4262,377,earn
4263,407,earn
4264,218,earn
4265,106,earn
4266,321,earn
4267,402,earn
4268,23,earn
4269,90,earn
4270,69,earn
4271,55,earn
4272,109,earn
4273,70,earn
4274,112,earn
4275,77,earn
4276,68,earn
4277,55,earn
4278,325,earn
4279,68,earn
4280,91,earn
4281,42,earn
4282,20,earn
4283,92,earn
4284,51,earn
4285,33,earn
4286,80,earn
4287,45,earn
4288,22,earn
4289,276,earn
4290,37,earn
4291,390,earn
4292,20,earn
4293,110,earn
4294,89,earn
4295,63,earn
4296,91,earn
4297,109,earn
4298,87,earn
4299,59,earn
4300,157,earn
4301,41,earn
4302,43,earn
4303,79,earn
4304,22,earn
4305,25,earn
4306,66,earn
4307,176,earn
4308,32,earn
4309,60,earn
4310,93,earn
4311,93,earn
4312,65,earn
4313,320,earn
4314,94,earn
4315,65,earn
4316,23,earn
4317,139,earn
4318,84,earn
4319,37,earn
4320,22,earn
4321,236,earn
4322,166,earn
4323,25,earn
4324,24,earn
4325,36,earn
4326,45,earn
4327,41,earn
4328,57,earn
4329,104,earn
4330,53,earn
4331,81,earn
4332,263,earn
4333,36,earn
4334,81,earn
4335,44,earn
4336,23,earn
4337,230,earn
4338,44,earn
4339,51,earn
4340,76,earn
4341,30,earn
4342,59,earn
4343,52,earn
4344,72,earn
4345,114,earn
4346,67,earn
4347,63,earn
4348,94,earn
4349,38,earn
4350,122,earn
4351,59,earn
4352,45,earn
4353,48,earn
4354,60,earn
4355,73,earn
4356,249,earn
4357,163,earn
4358,22,earn
4359,28,earn
4360,112,earn
4361,107,earn
4362,48,earn
4363,94,earn
4364,42,earn
4365,56,earn
4366,28,earn
4367,88,earn
4368,25,earn
4369,53,earn
4370,68,earn
4371,87,earn
4372,119,earn
4373,25,earn
4374,23,earn
4375,23,earn
4376,26,earn
4377,60,earn
4378,36,earn
4379,190,earn
4380,74,earn
4381,127,earn
4382,54,earn
4383,37,earn
4384,40,earn
4385,116,earn
4386,24,earn
4387,64,earn
4388,25,earn
4389,110,earn
4390,104,earn
4391,277,earn
4392,116,earn
4393,42,earn
4394,60,earn
4395,135,earn
4396,550,earn
4397,229,earn
4398,233,earn
4399,209,earn
4400,125,earn
4401,36,earn
4402,212,earn
4403,44,earn
4404,70,earn
4405,264,earn
4406,94,earn
4407,44,earn
4408,20,earn
4409,46,earn
4410,52,earn
4411,73,earn
4412,116,earn
4413,181,earn
4414,20,earn
4415,85,earn
4416,40,earn
4417,311,earn
4418,70,earn
4419,47,earn
4420,101,earn
4421,336,earn
4422,100,earn
4423,133,earn
4424,43,earn
4425,30,earn
4426,57,earn
4427,59,earn
4428,39,earn
4429,44,earn
4430,10,earn
4431,32,earn
4432,64,earn
4433,146,earn
4434,127,earn
4435,61,earn
4436,40,earn
4437,106,earn
4438,255,earn
4439,62,earn
4440,111,earn
4441,117,earn
4442,169,earn
4443,128,earn
4444,136,earn
4445,81,earn
4446,92,earn
4447,322,earn
4448,141,earn
4449,73,earn
4450,87,earn
4451,541,earn
4452,135,earn
4453,136,earn
4454,28,earn
4455,55,earn
4456,53,earn
4457,93,earn
4458,63,earn
4459,51,earn
4460,42,earn
4461,41,earn
4462,24,earn
4463,35,earn
4464,33,earn
4465,39,earn
4466,46,earn
4467,267,earn
4468,71,earn
4469,33,earn
4470,188,earn
4471,57,earn
4472,75,earn
4473,50,earn
4474,20,earn
4475,74,earn
4476,101,earn
4477,48,earn
4478,40,earn
4479,39,earn
4480,421,earn
4481,129,earn
4482,250,earn
4483,41,earn
4484,22,earn
4485,54,earn
4486,29,earn
4487,132,earn
4488,76,earn
4489,35,earn
4490,34,earn
4491,34,earn
4492,33,earn
4493,34,earn
4494,35,earn
4495,34,earn
4496,64,earn
4497,67,earn
4498,81,earn
4499,228,earn
4500,236,earn
4501,41,earn
4502,67,earn
4503,138,earn
4504,71,earn
4505,93,earn
4506,184,earn
4507,175,earn
4508,93,earn
4509,24,earn
4510,41,earn
4511,152,earn
4512,26,earn
4513,97,earn
4514,37,earn
4515,32,earn
4516,75,earn
4517,99,earn
4518,40,earn
4519,95,earn
4520,36,earn
4521,79,earn
4522,88,earn
4523,117,earn
4524,111,earn
4525,40,earn
4526,85,earn
4527,70,earn
4528,233,earn
4529,116,earn
4530,49,earn
4531,53,earn
4532,30,earn
4533,302,earn
4534,136,earn
4535,22,earn
4536,61,earn
4537,30,earn
4538,185,earn
4539,121,earn
4540,156,earn
4541,32,earn
4542,76,earn
4543,10,earn
4544,119,earn
4545,29,earn
4546,88,earn
4547,36,earn
4548,65,earn
4549,148,earn
4550,248,earn
4551,74,earn
4552,26,earn
4553,59,earn
4554,106,earn
4555,54,earn
4556,80,earn
4557,55,earn
4558,72,earn
4559,63,earn
4560,59,earn
4561,26,earn
4562,24,earn
4563,39,earn
4564,58,earn
4565,72,earn
4566,28,earn
4567,114,earn
4568,40,earn
4569,46,earn
4570,84,earn
4571,64,earn
4572,26,earn
4573,36,earn
4574,112,earn
4575,65,earn
4576,83,earn
4577,73,earn
4578,51,earn
4579,35,earn
4580,93,earn
4581,57,earn
4582,73,earn
4583,137,earn
4584,84,earn
4585,71,earn
4586,73,earn
4587,51,earn
4588,68,earn
4589,123,earn
4590,53,earn
4591,39,earn
4592,52,earn
4593,37,earn
4594,147,earn
4595,54,earn
4596,52,earn
4597,99,earn
4598,66,earn
4599,123,earn
4600,25,earn
4601,33,earn
4602,23,earn
4603,23,earn
4604,23,earn
4605,24,earn
4606,114,earn
4607,38,earn
4608,67,earn
4609,75,earn
4610,23,earn
4611,115,earn
4612,62,earn
4613,141,earn
4614,56,earn
4615,189,earn
4616,85,earn
4617,68,earn
4618,56,earn
4619,44,earn
4620,105,earn
4621,66,earn
4622,39,earn
4623,31,earn
4624,63,earn
4625,73,earn
4626,173,earn
4627,75,earn
4628,96,earn
4629,63,earn
4630,39,earn
4631,97,earn
4632,41,earn
4633,42,earn
4634,54,earn
4635,34,earn
4636,73,earn
4637,63,earn
4638,45,earn
4639,35,earn
4640,40,earn
4641,71,earn
4642,82,earn
4643,64,earn
4644,79,earn
4645,45,earn
4646,150,earn
4647,83,earn
4648,152,earn
4649,61,earn
4650,51,earn
4651,64,earn
4652,71,earn
4653,82,earn
4654,131,earn
4655,84,earn
4656,64,earn
4657,73,earn
4658,39,earn
4659,46,earn
4660,80,earn
4661,69,earn
4662,143,earn
4663,314,earn
4664,133,earn
4665,174,earn
4666,287,earn
4667,90,earn
4668,38,earn
4669,38,earn
4670,83,earn
4671,69,earn
4672,82,earn
4673,70,earn
4674,50,earn
4675,54,earn
4676,64,earn
4677,119,earn
4678,109,earn
4679,86,earn
4680,103,earn
4681,43,earn
4682,77,earn
4683,51,earn
4684,52,earn
4685,98,earn
4686,46,earn
4687,75,earn
4688,39,earn
4689,38,earn
4690,35,earn
4691,54,earn
4692,48,earn
4693,67,earn
4694,130,earn
4695,59,earn
4696,142,earn
4697,73,earn
4698,111,earn
4699,120,earn
4700,94,earn
4701,113,earn
4702,170,earn
4703,179,earn
4704,102,earn
4705,79,earn
4706,102,earn
4707,48,earn
4708,102,earn
4709,83,earn
4710,92,earn
4711,72,earn
4712,76,earn
4713,45,earn
4714,97,earn
4715,106,earn
4716,63,earn
4717,57,earn
4718,143,earn
4719,10,earn
4720,75,earn
4721,128,earn
4722,114,earn
4723,49,earn
4724,42,earn
4725,138,earn
4726,40,earn
4727,102,earn
4728,58,earn
4729,106,earn
4730,166,earn
4731,67,earn
4732,89,earn
4733,104,earn
4734,45,earn
4735,45,earn
4736,54,earn
4737,96,earn
4738,101,earn
4739,86,earn
4740,97,earn
4741,50,earn
4742,136,earn
4743,62,earn
4744,73,earn
4745,84,earn
4746,57,earn
4747,49,earn
4748,48,earn
4749,80,earn
4750,70,earn
4751,58,earn
4752,40,earn
4753,39,earn
4754,83,earn
4755,72,earn
4756,71,earn
4757,84,earn
4758,103,earn
4759,95,earn
4760,44,earn
4761,55,earn
4762,140,earn
4763,63,earn
4764,71,earn
4765,45,earn
4766,90,earn
4767,49,earn
4768,53,earn
4769,62,earn
4770,128,earn
4771,82,earn
4772,50,earn
4773,40,earn
4774,46,earn
4775,59,earn
4776,66,earn
4777,37,earn
4778,116,earn
4779,50,earn
4780,190,earn
4781,56,earn
4782,59,earn
4783,65,earn
4784,51,earn
4785,135,earn
4786,79,earn
4787,109,earn
4788,119,earn
4789,58,earn
4790,66,earn
4791,83,earn
4792,64,earn
4793,52,earn
4794,45,earn
4795,68,earn
4796,109,earn
4797,42,earn
4798,69,earn
4799,72,earn
4800,137,earn
4801,167,earn
4802,50,earn
4803,157,earn
4804,164,earn
4805,76,earn
4806,72,earn
4807,97,earn
4808,66,earn
4809,87,earn
4810,309,earn
4811,90,earn
4812,206,earn
4813,154,earn
4814,130,earn
4815,79,earn
4816,153,earn
4817,70,earn
4818,113,earn
4819,53,earn
4820,86,earn
4821,85,earn
4822,95,earn
4823,10,earn
4824,74,earn
4825,146,earn
4826,83,earn
4827,46,earn
4828,67,earn
4829,162,earn
4830,120,earn
4831,68,earn
4832,59,earn
4833,95,earn
4834,189,earn
4835,178,earn
4836,74,earn
4837,45,earn
4838,65,earn
4839,117,earn
4840,97,earn
4841,52,earn
4842,72,earn
4843,69,earn
4844,83,earn
4845,115,earn
4846,69,earn
4847,131,earn
4848,72,earn
4849,144,earn
4850,147,earn
4851,111,earn
4852,179,earn
4853,72,earn
4854,252,earn
4855,147,earn
4856,83,earn
4857,39,earn
4858,75,earn
4859,177,earn
4860,175,earn
4861,129,earn
4862,79,earn
4863,67,earn
4864,90,earn
4865,152,earn
4866,121,earn
4867,70,earn
4868,70,earn
4869,92,earn
4870,266,earn
4871,51,earn
4872,65,earn
4873,44,earn
4874,70,earn
4875,107,earn
4876,51,earn
4877,58,earn
4878,61,earn
4879,60,earn
4880,71,earn
4881,101,earn
4882,97,earn
4883,44,earn
4884,142,earn
4885,101,earn
4886,74,earn
4887,49,earn
4888,91,earn
4889,215,earn
4890,185,earn
4891,99,earn
4892,96,earn
4893,91,earn
4894,59,earn
4895,96,earn
4896,90,earn
4897,58,earn
4898,99,earn
4899,98,earn
4900,135,earn
4901,70,earn
4902,92,earn
4903,72,earn
4904,133,earn
4905,95,earn
4906,93,earn
4907,106,earn
4908,115,earn
4909,97,earn
4910,95,earn
4911,121,earn
4912,72,earn
4913,95,earn
4914,95,earn
4915,87,earn
4916,80,earn
4917,74,earn
4918,84,earn
4919,79,earn
4920,103,earn
4921,115,earn
4922,104,earn
4923,92,earn
4924,95,earn
4925,80,earn
4926,107,earn
4927,25,earn
4928,113,earn
4929,257,earn
4930,101,earn
4931,81,earn
4932,176,earn
4933,69,earn
4934,176,earn
4935,122,earn
4936,174,earn
4937,258,earn
4938,72,earn
4939,124,earn
4940,41,earn
4941,95,earn
4942,89,earn
4943,69,earn
4944,66,earn
4945,50,earn
4946,162,earn
4947,101,earn
4948,93,earn
4949,72,earn
4950,59,earn
4951,122,earn
4952,98,earn
4953,80,earn
4954,89,earn
4955,181,earn
4956,76,earn
4957,203,earn
4958,137,earn
4959,74,earn
4960,92,earn
4961,81,earn
4962,98,earn
4963,104,earn
4964,84,earn
4965,53,earn
4966,110,earn
4967,82,earn
4968,124,earn
4969,102,earn
4970,95,earn
4971,97,earn
4972,67,earn
4973,86,earn
4974,100,earn
4975,44,earn
4976,52,earn
4977,158,earn
4978,43,earn
4979,180,earn
4980,44,earn
4981,74,earn
4982,108,earn
4983,81,earn
4984,101,earn
4985,71,earn
4986,71,earn
4987,101,earn
4988,69,earn
4989,81,earn
4990,91,earn
4991,72,earn
4992,184,earn
4993,91,earn
4994,216,earn
4995,45,earn
4996,79,earn
4997,71,earn
4998,111,earn
4999,44,earn
5000,125,earn
5001,110,earn
5002,68,earn
5003,69,earn
5004,46,earn
5005,97,earn
5006,43,earn
5007,85,earn
5008,84,earn
5009,70,earn
5010,179,earn
5011,51,earn
5012,161,earn
5013,69,earn
5014,102,earn
5015,100,earn
5016,68,earn
5017,95,earn
5018,96,earn
5019,67,earn
5020,54,earn
5021,125,earn
5022,83,earn
5023,120,earn
5024,107,earn
5025,100,earn
5026,96,earn
5027,183,earn
5028,95,earn
5029,97,earn
5030,100,earn
5031,81,earn
5032,50,earn
5033,71,earn
5034,62,earn
5035,110,earn
5036,61,earn
5037,111,earn
5038,167,earn
5039,62,earn
5040,150,earn
5041,119,earn
5042,85,earn
5043,109,earn
5044,66,earn
5045,193,earn
5046,96,earn
5047,80,earn
5048,96,earn
5049,123,earn
5050,10,earn
5051,55,earn
5052,93,earn
5053,136,earn
5054,70,earn
5055,70,earn
5056,81,earn
5057,82,earn
5058,66,earn
5059,134,earn
5060,53,earn
5061,119,earn
5062,85,earn
5063,70,earn
5064,59,earn
5065,77,earn
5066,70,earn
5067,75,earn
5068,70,earn
5069,73,earn
5070,108,earn
5071,95,earn
5072,46,earn
5073,76,earn
5074,95,earn
5075,84,earn
5076,185,earn
5077,55,earn
5078,75,earn
5079,95,earn
5080,111,earn
5081,88,earn
5082,105,earn
5083,113,earn
5084,54,earn
5085,101,earn
5086,58,earn
5087,157,earn
5088,108,earn
5089,50,earn
5090,115,earn
5091,84,earn
5092,71,earn
5093,87,earn
5094,187,earn
5095,70,earn
5096,105,earn
5097,104,earn
5098,41,earn
5099,44,earn
5100,70,earn
5101,55,earn
5102,52,earn
5103,100,earn
5104,141,earn
5105,98,earn
5106,95,earn
5107,70,earn
5108,71,earn
5109,59,earn
5110,60,earn
5111,53,earn
5112,60,earn
5113,88,earn
5114,51,earn
5115,10,earn
5116,97,earn
5117,109,earn
5118,97,earn
5119,105,earn
5120,71,earn
5121,79,earn
5122,96,earn
5123,70,earn
5124,86,earn
5125,59,earn
5126,89,earn
5127,122,earn
5128,110,earn
5129,123,earn
5130,51,earn
5131,140,earn
5132,159,earn
5133,189,earn
5134,44,earn
5135,55,earn
5136,98,earn
5137,37,earn
5138,92,earn
5139,321,earn
5140,72,earn
5141,68,earn
5142,104,earn
5143,94,earn
5144,76,earn
5145,70,earn
5146,176,earn
5147,102,earn
5148,135,earn
5149,97,earn
5150,73,earn
5151,55,earn
5152,166,earn
5153,152,earn
5154,102,earn
5155,96,earn
5156,145,earn
5157,130,earn
5158,109,earn
5159,95,earn
5160,202,earn
5161,113,earn
5162,66,earn
5163,51,earn
5164,66,earn
5165,118,earn
5166,102,earn
5167,237,earn
5168,73,earn
5169,110,earn
5170,37,earn
5171,70,earn
5172,113,earn
5173,74,earn
5174,323,earn
5175,116,earn
5176,98,earn
5177,104,earn
5178,72,earn
5179,162,earn
5180,49,earn
5181,95,earn
5182,65,earn
5183,83,earn
5184,70,earn
5185,74,earn
5186,103,earn
5187,95,earn
5188,139,earn
5189,106,earn
5190,148,earn
5191,144,earn
5192,38,earn
5193,143,earn
5194,69,earn
5195,134,earn
5196,131,earn
5197,53,earn
5198,113,earn
5199,89,earn
5200,142,earn
5201,158,earn
5202,83,earn
5203,84,earn
5204,115,earn
5205,34,earn
5206,83,earn
5207,84,earn
5208,99,earn
5209,101,earn
5210,67,earn
5211,26,earn
5212,73,earn
5213,108,earn
5214,173,earn
5215,109,earn
5216,42,earn
5217,49,earn
5218,130,earn
5219,90,earn
5220,21,earn
5221,14,earn
5222,110,earn
5223,67,earn
5224,72,earn
5225,196,earn
5226,31,earn
5227,34,earn
5228,118,earn
5229,36,earn
5230,113,earn
5231,36,earn
5232,67,earn
5233,25,earn
5234,100,earn
5235,185,earn
5236,60,earn
5237,145,earn
5238,61,earn
5239,87,earn
5240,151,earn
5241,44,earn
5242,25,earn
5243,179,earn
5244,180,earn
5245,54,earn
5246,167,earn
5247,42,earn
5248,76,earn
5249,51,earn
5250,111,earn
5251,186,earn
5252,145,earn
5253,75,earn
5254,24,earn
5255,58,earn
5256,134,earn
5257,40,earn
5258,105,earn
5259,104,earn
5260,64,earn
5261,56,earn
5262,89,earn
5263,23,earn
5264,483,earn
5265,69,earn
5266,115,earn
5267,36,earn
5268,64,earn
5269,86,earn
5270,94,earn
5271,26,earn
5272,125,earn
5273,161,earn
5274,121,earn
5275,56,earn
5276,34,earn
5277,284,earn
5278,53,earn
5279,31,earn
5280,125,earn
5281,25,earn
5282,22,earn
5283,39,earn
5284,119,earn
5285,145,earn
5286,133,earn
5287,271,earn
5288,121,earn
5289,36,earn
5290,119,earn
5291,255,earn
5292,604,earn
5293,485,earn
5294,165,earn
5295,247,earn
5296,63,earn
5297,56,earn
5298,216,earn
5299,200,earn
5300,158,earn
5301,56,earn
5302,26,earn
5303,145,earn
5304,449,earn
5305,20,earn
5306,26,earn
5307,93,earn
5308,28,earn
5309,54,earn
5310,115,earn
5311,38,earn
5312,79,earn
5313,130,earn
5314,24,earn
5315,210,earn
5316,132,earn
5317,428,earn
5318,66,earn
5319,59,earn
5320,234,earn
5321,324,earn
5322,196,earn
5323,39,earn
5324,24,earn
5325,119,earn
5326,97,earn
5327,42,earn
5328,59,earn
5329,72,earn
5330,30,earn
5331,45,earn
5332,88,earn
5333,100,earn
5334,34,earn
5335,103,earn
5336,32,earn
5337,223,earn
5338,93,earn
5339,328,earn
5340,92,earn
5341,75,earn
5342,73,earn
5343,32,earn
5344,57,earn
5345,60,earn
5346,114,earn
5347,59,earn
5348,84,earn
5349,58,earn
5350,109,earn
5351,77,earn
5352,56,earn
5353,58,earn
5354,69,earn
5355,76,earn
5356,71,earn
5357,241,earn
5358,500,earn
5359,25,earn
5360,29,earn
5361,36,earn
5362,129,earn
5363,80,earn
5364,64,earn
5365,208,earn
5366,363,earn
5367,72,earn
5368,168,earn
5369,115,earn
5370,303,earn
5371,128,earn
5372,25,earn
5373,289,earn
5374,83,earn
5375,56,earn
5376,265,earn
5377,243,earn
5378,96,earn
5379,47,earn
5380,72,earn
5381,316,earn
5382,145,earn
